Month,Mean,LogMean,Median,LogMedian,Max,LogMax,StandardDeviation,LogStandardDeviation,Percentile50,LogPercentile50,Percentile75,LogPercentile75,Percentile90,LogPercentile90,Percentile99,LogPercentile99,Percentile99.99,LogPercentile99.99
2022-05,7.166183732984714,1.9693732580998062,6.967271129800001,1.9412236315818494,9.4851802467,2.2497306065485354,0.47910382937197404,-0.7358379422801399,6.967271129800001,1.9412236315818494,7.415973946500002,2.003636315110134,7.5843879897000015,2.0260919226235754,8.392692887600003,2.127361432938295,8.619961429835428,2.154080610168541
2022-06,7.808118019530917,2.055163964202874,8.0348288558,2.0837856991244235,9.242791502400001,2.2238439506767107,0.6003670868254659,-0.5102139994704926,8.0348288558,2.0837856991244235,8.301041058400003,2.1163809356599197,8.392692887600003,2.127361432938295,8.483011990400001,2.1380655742868173,8.8330533335,2.178500745727332
2022-07,8.21652606162872,2.106147499499171,8.301158995200002,2.1163951430299814,9.697674370500003,2.2718861011448075,0.38758899056193424,-0.9478098034919072,8.301158995200002,2.1163951430299814,8.392698575700003,2.1273621106823932,8.4542368269,2.1346677153434244,8.611680363388004,2.1531194635541557,9.002083017831286,2.1974559969823257
2022-08,8.348244279722486,2.1220512508522917,8.3926928876,2.127361432938295,9.7906100385,2.2814237670117046,0.2691323363895011,-1.3125520635130958,8.3926928876,2.127361432938295,8.454236590700003,2.13466768740477,8.481360797140002,2.1378709082905094,8.772332874500002,2.171602777225079,9.323129599300003,2.23249836624765
2022-09,8.433756787924626,2.1322423178116567,8.402409565400003,2.1285185177386152,10.153125071300002,2.3177815468977965,0.2782201200091737,-1.2793426800044838,8.402409565400003,2.1285185177386152,8.456572650200002,2.134943967443363,8.75519864578,2.1696476548898946,9.117842770900003,2.210233237828141,9.745532332600002,2.2768089576964017
2022-10,8.593905168658234,2.1510532506931592,8.457239616200003,2.135022833873928,10.371254830700002,2.339038020774242,0.3350008127034709,-1.0936223211795033,8.457239616200003,2.135022833873928,8.7716455427,2.171524421930287,9.093234628100003,2.2075306895671543,9.444340684300002,2.2454156927255116,9.8525551484048,2.2877308274735184
2022-11,8.835999534440571,2.1788342328689345,8.833826341500002,2.1785882550119045,10.6180648745,2.3625567840034285,0.3703903856142194,-0.9931977333120618,8.833826341500002,2.1785882550119045,9.117826000800003,2.210231398564639,9.122638931900003,2.210759118798685,9.5751109672,2.2591671242632625,10.00905797722045,2.3034904807288923
2022-12,8.994155595127223,2.1965749880795973,9.096592347200003,2.2078998760517425,10.6555422165,2.366080152711931,0.3649080774570504,-1.008109799700738,9.096592347200003,2.2078998760517425,9.118259619300002,2.2102789546585413,9.383857401300004,2.2389909152958176,9.8523815498,2.2877132076650954,10.174157008162918,2.3198508785758665
2023-01,9.184812760507096,2.217551333103518,9.117842770900003,2.210233237828141,10.7798762143,2.377681082511397,0.4448706535731484,-0.8099717051952398,9.117842770900003,2.210233237828141,9.4510712573,2.246128095641675,9.8523815498,2.2877132076650954,9.9411809209,2.2966858185312544,10.6180648745,2.3625567840034285
2023-02,9.49759688345429,2.2510388069704192,9.666400520000003,2.268656008525548,10.9586076536,2.3941252345446347,0.45892839245818107,-0.7788610888084426,9.666400520000003,2.268656008525548,9.8523815498,2.2877132076650954,9.8547364729,2.2879521998006775,10.146549071970997,2.317133654767842,10.6180648745,2.3625567840034285
