Month,Mean,LogMean,Median,LogMedian,Max,LogMax,StandardDeviation,LogStandardDeviation,Percentile50,LogPercentile50,Percentile75,LogPercentile75,Percentile90,LogPercentile90,Percentile99,LogPercentile99,Percentile99.99,LogPercentile99.99
2022-04,8.71659762247541,2.1652289808717278,8.753037648919584,2.1694008,16.61520192155149,2.810318054699999,0.8716963060316085,-0.13731418863378003,8.753037648919584,2.1694008,8.954902073019438,2.1922011,9.566466728316914,2.2582639344000004,10.71249776190298,2.3714110750000006,14.144632945498818,2.649335255
2022-05,9.444464841705534,2.2454288388617627,9.047602427729506,2.202499797500216,19.857202744879196,2.9885667999999987,1.4058562788428457,0.3406465682794867,9.047602427729506,2.202499797500216,9.637181592962888,2.2656287000000006,11.169140913921918,2.4131547000000007,13.748330506063319,2.620917399,16.01806743749989,2.7737173000000004
2022-06,11.683548391508808,2.4581817319048875,12.354202035586631,2.513996251,18.57295013146526,2.921706228199999,2.14679397814209,0.7639755562775166,12.354202035586631,2.513996251,13.59985267550669,2.610058960000001,14.107233781838099,2.6466876999999998,15.393502426053548,2.7339455,17.14288536470782,2.8415832400000003
2022-07,13.299237265509582,2.5877066851252963,13.616298577222466,2.6112675,21.858051448230075,3.0845693409999995,1.5011445858973769,0.40622787439290114,13.616298577222466,2.6112675,14.162330071496658,2.6505856278,14.6272835257307,2.6828885194410725,15.977377252651914,2.7711738,18.276279253835714,2.9056040033958306
2022-08,13.919491628499937,2.633290133298271,13.914310459568384,2.63291784,23.709438077825688,3.165873199999999,1.1438011504562446,0.13435705831798597,13.914310459568384,2.63291784,14.349540246199295,2.6637179031,15.027931597269909,2.709910576015837,16.774500400001113,2.8198599,20.790288233554854,3.034485965821669
2022-09,14.427331352904003,2.6691244182540546,14.30773070598925,2.6608,25.14255578280894,3.224561859999999,1.369223353786072,0.3142436840476203,14.30773070598925,2.6608,14.969311329500952,2.7060021939999994,16.057561803030843,2.7761798789999994,18.968948067794052,2.9428033300000007,22.554981034402545,3.115955929999999
2022-10,15.481034184671582,2.7396156737253614,14.980343377157116,2.706738900199999,27.561521735841207,3.3164206599999986,2.0388053257104337,0.7123640116592832,14.980343377157116,2.706738900199999,16.610689845477285,2.8100464547,18.892970521441704,2.9387899227999994,22.65073616237797,3.1201923530511175,24.700354187978423,3.2068175831253884
2022-11,17.161842080673882,2.8426884356571187,16.964327388921276,2.831112750466516,30.615009710163548,3.421490402099998,2.422603375272077,0.8848427368432485,16.964327388921276,2.831112750466516,18.968948067794052,2.9428033300000007,19.789107905886894,2.9851316805735126,22.97423323444003,3.1343732937757993,26.48414706440243,3.27654633
2022-12,18.3277502793209,2.908416319966758,18.963297964958603,2.9425054249999985,31.41218965954943,3.4471960232999983,2.413595608180347,0.8811175892473477,18.963297964958603,2.9425054249999985,19.440517712905766,2.967359429999999,20.99478597700008,3.04427412008563,23.99274840740324,3.177751634999999,27.522253620717013,3.3149948999999985
2023-01,19.72603923398957,2.981939551477891,19.165788295036403,2.953126829999999,32.9517830831752,3.4950453742999983,2.9623059821741586,1.085968013067375,19.165788295036403,2.953126829999999,21.56470908364692,3.0710581397999985,23.986313575596316,3.177483399999999,25.955296790878812,3.2563757040386587,30.831059278480108,3.428522599999999
2023-02,22.018833297437496,3.091898146123247,23.329614450827986,3.1497235599999986,35.22139040498715,3.5616535799999984,3.1877574906018653,1.1593176885871967,23.329614450827986,3.1497235599999986,23.99341255986406,3.1777793159999987,25.401034460842478,3.234789899999999,28.133726838880985,3.3369690999999984,32.34226234572036,3.4763748067337725
